id,matiere_id,matiere_nom,enseignant_id,enseignant_nom,niveau,duree,annee_scolaire
"1095","195","Mathématiques Primaire 20","8","Aminata Sarr","Primaire","55","2024-2025"
"1096","225","Éducation Physique Primaire 23","4","Alioune Diouf","Primaire","55","2024-2025"
"1097","231","Anglais Collège 24","10","Modou Kane","Collège","55","2024-2025"
"1098","13","Éducation Physique Technique 2","4","Alioune Diouf","Technique","90","2024-2025"
"1099","45","Informatique Primaire 5","2","Yacine Diouf","Primaire","45","2024-2025"
"1100","87","Histoire-Géographie Lycée 9","12","Seynabou Ba","Lycée","90","2024-2025"
"1101","91","Éducation Physique Collège 10","4","Alioune Diouf","Collège","45","2024-2025"
"1102","187","Arts Lycée 19","5","Babacar Cisse","Lycée","55","2024-2025"
"1103","179","Histoire-Géographie Lycée 18","12","Seynabou Ba","Lycée","55","2024-2025"
"1104","126","Sciences Naturelles Lycée 13","11","Binta Thiam","Lycée","55","2024-2025"
"1105","231","Anglais Collège 24","10","Modou Kane","Collège","90","2024-2025"
"1106","12","Sciences Naturelles Technique 2","11","Binta Thiam","Technique","90","2024-2025"
"1107","161","Arts Primaire 17","5","Babacar Cisse","Primaire","45","2024-2025"
"1108","32","Sciences Physiques Primaire 4","17","Ndeye Diallo","Primaire","55","2024-2025"
"1109","215","Informatique Lycée 22","2","Yacine Diouf","Lycée","45","2024-2025"
"1110","141","Éducation Physique Lycée 15","4","Alioune Diouf","Lycée","90","2024-2025"
"1111","110","Arts Collège 12","5","Babacar Cisse","Collège","45","2024-2025"
"1112","90","Arts Primaire 10","5","Babacar Cisse","Primaire","90","2024-2025"
"1113","155","Arts Primaire 16","5","Babacar Cisse","Primaire","90","2024-2025"
"1114","55","Mathématiques Primaire 6","8","Aminata Sarr","Primaire","45","2024-2025"
"1115","154","Français Technique 16","3","Modou Mbaye","Technique","45","2024-2025"
"1116","30","Informatique Primaire 4","2","Yacine Diouf","Primaire","55","2024-2025"
"1117","175","Français Primaire 18","3","Modou Mbaye","Primaire","55","2024-2025"
"1118","88","Informatique Collège 9","2","Yacine Diouf","Collège","90","2024-2025"
"1119","226","Mathématiques Technique 23","8","Aminata Sarr","Technique","55","2024-2025"
"1120","233","Informatique Primaire 24","2","Yacine Diouf","Primaire","45","2024-2025"
"1121","181","Arabe Collège 19","1","Amadou Mbaye","Collège","55","2024-2025"
"1122","118","Mathématiques Collège 12","8","Aminata Sarr","Collège","90","2024-2025"
"1123","197","Arts Technique 20","5","Babacar Cisse","Technique","55","2024-2025"
"1124","91","Éducation Physique Collège 10","4","Alioune Diouf","Collège","55","2024-2025"
"1125","148","Arts Lycée 15","5","Babacar Cisse","Lycée","45","2024-2025"
"1126","84","Éducation Physique Collège 9","4","Alioune Diouf","Collège","90","2024-2025"
"1127","68","Mathématiques Collège 7","8","Aminata Sarr","Collège","45","2024-2025"
"1128","11","Français Lycée 2","3","Modou Mbaye","Lycée","90","2024-2025"
"1129","149","Informatique Technique 15","2","Yacine Diouf","Technique","90","2024-2025"
"1130","83","Français Collège 9","3","Modou Mbaye","Collège","55","2024-2025"
"1131","18","Arabe Primaire 2","1","Amadou Mbaye","Primaire","45","2024-2025"
"1132","1","Sciences Naturelles Lycée 1","11","Binta Thiam","Lycée","45","2024-2025"
"1133","218","Sciences Physiques Technique 22","17","Ndeye Diallo","Technique","55","2024-2025"
"1134","74","Français Technique 8","3","Modou Mbaye","Technique","45","2024-2025"
"1135","23","Histoire-Géographie Primaire 3","12","Seynabou Ba","Primaire","90","2024-2025"
"1136","87","Histoire-Géographie Lycée 9","12","Seynabou Ba","Lycée","45","2024-2025"
"1137","86","Français Technique 9","3","Modou Mbaye","Technique","90","2024-2025"
"1138","154","Français Technique 16","3","Modou Mbaye","Technique","55","2024-2025"
"1139","24","Informatique Primaire 3","2","Yacine Diouf","Primaire","45","2024-2025"
"1140","234","Sciences Naturelles Technique 24","11","Binta Thiam","Technique","90","2024-2025"
"1141","63","Éducation Physique Lycée 7","4","Alioune Diouf","Lycée","90","2024-2025"
"1142","33","Anglais Primaire 4","10","Modou Kane","Primaire","55","2024-2025"
"1143","137","Sciences Physiques Primaire 14","17","Ndeye Diallo","Primaire","45","2024-2025"
"1144","87","Histoire-Géographie Lycée 9","12","Seynabou Ba","Lycée","90","2024-2025"
"1145","225","Éducation Physique Primaire 23","4","Alioune Diouf","Primaire","55","2024-2025"
"1146","203","Sciences Naturelles Collège 21","11","Binta Thiam","Collège","45","2024-2025"
"1147","171","Anglais Lycée 18","10","Modou Kane","Lycée","55","2024-2025"
"1148","89","Informatique Lycée 9","2","Yacine Diouf","Lycée","45","2024-2025"
"1149","139","Français Technique 14","3","Modou Mbaye","Technique","45","2024-2025"
"1150","153","Sciences Naturelles Lycée 16","11","Binta Thiam","Lycée","55","2024-2025"
"1151","12","Sciences Naturelles Technique 2","11","Binta Thiam","Technique","90","2024-2025"
"1152","201","Mathématiques Lycée 21","8","Aminata Sarr","Lycée","45","2024-2025"
"1153","81","Informatique Collège 9","2","Yacine Diouf","Collège","55","2024-2025"
"1154","204","Histoire-Géographie Lycée 21","12","Seynabou Ba","Lycée","45","2024-2025"
"1155","170","Sciences Naturelles Technique 18","11","Binta Thiam","Technique","45","2024-2025"
"1156","250","Sciences Naturelles Primaire 26","11","Binta Thiam","Primaire","90","2024-2025"
"1157","177","Anglais Primaire 18","10","Modou Kane","Primaire","45","2024-2025"
"1158","95","Mathématiques Collège 10","8","Aminata Sarr","Collège","90","2024-2025"
"1159","52","Sciences Naturelles Primaire 6","11","Binta Thiam","Primaire","90","2024-2025"
"1160","68","Mathématiques Collège 7","8","Aminata Sarr","Collège","45","2024-2025"
"1161","146","Histoire-Géographie Primaire 15","12","Seynabou Ba","Primaire","90","2024-2025"
"1162","52","Sciences Naturelles Primaire 6","11","Binta Thiam","Primaire","55","2024-2025"
"1163","66","Histoire-Géographie Technique 7","12","Seynabou Ba","Technique","45","2024-2025"
"1164","250","Sciences Naturelles Primaire 26","11","Binta Thiam","Primaire","90","2024-2025"
"1165","116","Mathématiques Primaire 12","8","Aminata Sarr","Primaire","55","2024-2025"
"1166","70","Arts Technique 8","5","Babacar Cisse","Technique","55","2024-2025"
"1167","149","Informatique Technique 15","2","Yacine Diouf","Technique","90","2024-2025"
"1168","175","Français Primaire 18","3","Modou Mbaye","Primaire","55","2024-2025"
"1169","138","Sciences Physiques Collège 14","17","Ndeye Diallo","Collège","45","2024-2025"
"1170","11","Français Lycée 2","3","Modou Mbaye","Lycée","90","2024-2025"
"1171","177","Anglais Primaire 18","10","Modou Kane","Primaire","45","2024-2025"
"1172","231","Anglais Collège 24","10","Modou Kane","Collège","90","2024-2025"
"1173","109","Sciences Naturelles Technique 11","11","Binta Thiam","Technique","45","2024-2025"
"1174","148","Arts Lycée 15","5","Babacar Cisse","Lycée","90","2024-2025"
"1175","12","Sciences Naturelles Technique 2","11","Binta Thiam","Technique","90","2024-2025"
"1176","168","Français Primaire 17","3","Modou Mbaye","Primaire","45","2024-2025"
"1177","125","Sciences Physiques Technique 13","17","Ndeye Diallo","Technique","45","2024-2025"
"1178","206","Histoire-Géographie Primaire 21","12","Seynabou Ba","Primaire","45","2024-2025"
"1179","113","Arts Lycée 12","5","Babacar Cisse","Lycée","45","2024-2025"
"1180","161","Arts Primaire 17","5","Babacar Cisse","Primaire","55","2024-2025"
"1181","54","Sciences Physiques Lycée 6","17","Ndeye Diallo","Lycée","45","2024-2025"
"1182","213","Anglais Technique 22","10","Modou Kane","Technique","55","2024-2025"
"1183","199","Sciences Naturelles Technique 20","11","Binta Thiam","Technique","90","2024-2025"
"1184","2","Français Collège 1","3","Modou Mbaye","Collège","90","2024-2025"
"1185","20","Éducation Physique Collège 3","4","Alioune Diouf","Collège","45","2024-2025"
"1186","30","Informatique Primaire 4","2","Yacine Diouf","Primaire","45","2024-2025"
"1187","65","Sciences Naturelles Technique 7","11","Binta Thiam","Technique","45","2024-2025"
"1188","37","Informatique Technique 4","2","Yacine Diouf","Technique","45","2024-2025"
"1189","227","Éducation Physique Primaire 23","4","Alioune Diouf","Primaire","90","2024-2025"
"1190","69","Sciences Naturelles Collège 7","11","Binta Thiam","Collège","55","2024-2025"
"1191","115","Arts Primaire 12","5","Babacar Cisse","Primaire","45","2024-2025"
"1192","90","Arts Primaire 10","5","Babacar Cisse","Primaire","45","2024-2025"
"1193","52","Sciences Naturelles Primaire 6","11","Binta Thiam","Primaire","45","2024-2025"
"1194","90","Arts Primaire 10","5","Babacar Cisse","Primaire","90","2024-2025"
"1195","139","Français Technique 14","3","Modou Mbaye","Technique","45","2024-2025"
"1196","33","Anglais Primaire 4","10","Modou Kane","Primaire","45","2024-2025"
"1197","87","Histoire-Géographie Lycée 9","12","Seynabou Ba","Lycée","55","2024-2025"
"1198","240","Anglais Primaire 25","10","Modou Kane","Primaire","45","2024-2025"
"1199","246","Sciences Naturelles Collège 25","11","Binta Thiam","Collège","90","2024-2025"
"1200","32","Sciences Physiques Primaire 4","17","Ndeye Diallo","Primaire","45","2024-2025"
"1201","231","Anglais Collège 24","10","Modou Kane","Collège","55","2024-2025"
"1202","56","Informatique Technique 6","2","Yacine Diouf","Technique","55","2024-2025"
"1203","119","Mathématiques Primaire 12","8","Aminata Sarr","Primaire","90","2024-2025"
"1204","230","Sciences Naturelles Lycée 24","11","Binta Thiam","Lycée","45","2024-2025"
"1205","158","Sciences Naturelles Lycée 16","11","Binta Thiam","Lycée","55","2024-2025"
"1206","158","Sciences Naturelles Lycée 16","11","Binta Thiam","Lycée","55","2024-2025"
"1207","176","Éducation Physique Lycée 18","4","Alioune Diouf","Lycée","55","2024-2025"
"1208","86","Français Technique 9","3","Modou Mbaye","Technique","45","2024-2025"
"1209","37","Informatique Technique 4","2","Yacine Diouf","Technique","45","2024-2025"
"1210","248","Anglais Technique 25","10","Modou Kane","Technique","45","2024-2025"
"1211","246","Sciences Naturelles Collège 25","11","Binta Thiam","Collège","90","2024-2025"
"1212","7","Mathématiques Primaire 1","8","Aminata Sarr","Primaire","90","2024-2025"
"1213","11","Français Lycée 2","3","Modou Mbaye","Lycée","90","2024-2025"
"1214","168","Français Primaire 17","3","Modou Mbaye","Primaire","45","2024-2025"
"1215","198","Informatique Lycée 20","2","Yacine Diouf","Lycée","55","2024-2025"
"1216","188","Histoire-Géographie Lycée 19","12","Seynabou Ba","Lycée","45","2024-2025"
"1217","229","Sciences Naturelles Lycée 23","11","Binta Thiam","Lycée","45","2024-2025"
"1218","206","Histoire-Géographie Primaire 21","12","Seynabou Ba","Primaire","45","2024-2025"
"1219","108","Éducation Physique Primaire 11","4","Alioune Diouf","Primaire","45","2024-2025"
"1220","218","Sciences Physiques Technique 22","17","Ndeye Diallo","Technique","45","2024-2025"
"1221","69","Sciences Naturelles Collège 7","11","Binta Thiam","Collège","45","2024-2025"
"1222","54","Sciences Physiques Lycée 6","17","Ndeye Diallo","Lycée","90","2024-2025"
"1223","215","Informatique Lycée 22","2","Yacine Diouf","Lycée","90","2024-2025"
"1224","208","Informatique Collège 21","2","Yacine Diouf","Collège","45","2024-2025"
"1225","52","Sciences Naturelles Primaire 6","11","Binta Thiam","Primaire","90","2024-2025"
"1226","49","Éducation Physique Lycée 5","4","Alioune Diouf","Lycée","90","2024-2025"
"1227","199","Sciences Naturelles Technique 20","11","Binta Thiam","Technique","55","2024-2025"
"1228","18","Arabe Primaire 2","1","Amadou Mbaye","Primaire","55","2024-2025"
"1229","195","Mathématiques Primaire 20","8","Aminata Sarr","Primaire","90","2024-2025"
"1230","70","Arts Technique 8","5","Babacar Cisse","Technique","90","2024-2025"
"1231","133","Histoire-Géographie Lycée 14","12","Seynabou Ba","Lycée","45","2024-2025"
"1232","128","Arabe Collège 13","1","Amadou Mbaye","Collège","55","2024-2025"
"1233","201","Mathématiques Lycée 21","8","Aminata Sarr","Lycée","55","2024-2025"
"1234","174","Français Primaire 18","3","Modou Mbaye","Primaire","55","2024-2025"
"1235","60","Mathématiques Lycée 7","8","Aminata Sarr","Lycée","45","2024-2025"
"1236","129","Sciences Physiques Collège 13","17","Ndeye Diallo","Collège","55","2024-2025"
"1237","94","Éducation Physique Primaire 10","4","Alioune Diouf","Primaire","45","2024-2025"
"1238","55","Mathématiques Primaire 6","8","Aminata Sarr","Primaire","90","2024-2025"
"1239","42","Arabe Collège 5","1","Amadou Mbaye","Collège","90","2024-2025"
"1240","7","Mathématiques Primaire 1","8","Aminata Sarr","Primaire","45","2024-2025"
"1241","29","Éducation Physique Technique 3","4","Alioune Diouf","Technique","55","2024-2025"
"1242","14","Informatique Technique 2","2","Yacine Diouf","Technique","55","2024-2025"
"1243","173","Éducation Physique Technique 18","4","Alioune Diouf","Technique","45","2024-2025"
"1244","3","Informatique Primaire 1","2","Yacine Diouf","Primaire","90","2024-2025"
"1245","19","Sciences Naturelles Collège 2","11","Binta Thiam","Collège","55","2024-2025"
"1246","242","Éducation Physique Primaire 25","4","Alioune Diouf","Primaire","90","2024-2025"
"1247","189","Informatique Primaire 19","2","Yacine Diouf","Primaire","45","2024-2025"
"1248","10","Arts Collège 2","5","Babacar Cisse","Collège","90","2024-2025"
"1249","136","Histoire-Géographie Technique 14","12","Seynabou Ba","Technique","90","2024-2025"
"1250","247","Anglais Collège 25","10","Modou Kane","Collège","45","2024-2025"
"1251","223","Sciences Physiques Technique 23","17","Ndeye Diallo","Technique","90","2024-2025"
"1252","31","Arts Primaire 4","5","Babacar Cisse","Primaire","45","2024-2025"
"1253","11","Français Lycée 2","3","Modou Mbaye","Lycée","55","2024-2025"
"1254","121","Sciences Physiques Technique 13","17","Ndeye Diallo","Technique","55","2024-2025"
"1255","217","Mathématiques Technique 22","8","Aminata Sarr","Technique","90","2024-2025"
"1256","16","Informatique Lycée 2","2","Yacine Diouf","Lycée","90","2024-2025"
"1257","187","Arts Lycée 19","5","Babacar Cisse","Lycée","90","2024-2025"
"1258","179","Histoire-Géographie Lycée 18","12","Seynabou Ba","Lycée","55","2024-2025"
"1259","183","Arts Collège 19","5","Babacar Cisse","Collège","45","2024-2025"
"1260","56","Informatique Technique 6","2","Yacine Diouf","Technique","90","2024-2025"
"1261","163","Arts Lycée 17","5","Babacar Cisse","Lycée","45","2024-2025"
"1262","93","Éducation Physique Primaire 10","4","Alioune Diouf","Primaire","90","2024-2025"
"1263","168","Français Primaire 17","3","Modou Mbaye","Primaire","55","2024-2025"
"1264","133","Histoire-Géographie Lycée 14","12","Seynabou Ba","Lycée","55","2024-2025"
"1265","10","Arts Collège 2","5","Babacar Cisse","Collège","55","2024-2025"
"1266","229","Sciences Naturelles Lycée 23","11","Binta Thiam","Lycée","45","2024-2025"
"1267","161","Arts Primaire 17","5","Babacar Cisse","Primaire","55","2024-2025"
"1268","206","Histoire-Géographie Primaire 21","12","Seynabou Ba","Primaire","90","2024-2025"
"1269","205","Français Collège 21","3","Modou Mbaye","Collège","90","2024-2025"
"1270","99","Informatique Primaire 10","2","Yacine Diouf","Primaire","90","2024-2025"
"1271","174","Français Primaire 18","3","Modou Mbaye","Primaire","45","2024-2025"
"1272","249","Mathématiques Lycée 25","8","Aminata Sarr","Lycée","45","2024-2025"
"1273","76","Mathématiques Technique 8","8","Aminata Sarr","Technique","90","2024-2025"
"1274","117","Arabe Collège 12","1","Amadou Mbaye","Collège","55","2024-2025"
"1275","74","Français Technique 8","3","Modou Mbaye","Technique","45","2024-2025"
"1276","223","Sciences Physiques Technique 23","17","Ndeye Diallo","Technique","45","2024-2025"
"1277","217","Mathématiques Technique 22","8","Aminata Sarr","Technique","45","2024-2025"
"1278","3","Informatique Primaire 1","2","Yacine Diouf","Primaire","55","2024-2025"
"1279","167","Sciences Physiques Technique 17","17","Ndeye Diallo","Technique","55","2024-2025"
"1280","105","Sciences Naturelles Collège 11","11","Binta Thiam","Collège","55","2024-2025"
"1281","222","Mathématiques Lycée 23","8","Aminata Sarr","Lycée","90","2024-2025"
"1282","233","Informatique Primaire 24","2","Yacine Diouf","Primaire","90","2024-2025"
"1283","211","Arabe Collège 22","1","Amadou Mbaye","Collège","90","2024-2025"
"1284","218","Sciences Physiques Technique 22","17","Ndeye Diallo","Technique","90","2024-2025"
